"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-774815","Nucleosome assembly",19,0.69115826336363,1.99352413656363,0.000240470442798761,0.00765261820906646,0.00607504276544239,206,"tags=89%, list=23%, signal=70%","8607/4869/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",34,0.593706406562834,1.95721277520516,0.000225187626070954,0.00765261820906646,0.00607504276544239,220,"tags=76%, list=25%, signal=60%","948/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9841922","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",34,0.593706406562834,1.95721277520516,0.000225187626070954,0.00765261820906646,0.00607504276544239,220,"tags=76%, list=25%, signal=60%","948/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9851695","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",34,0.593706406562834,1.95721277520516,0.000225187626070954,0.00765261820906646,0.00607504276544239,220,"tags=76%, list=25%, signal=60%","948/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes",34,0.593706406562834,1.95721277520516,0.000225187626070954,0.00765261820906646,0.00607504276544239,220,"tags=76%, list=25%, signal=60%","948/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73864","RNA Polymerase I Transcription",33,0.587109665795801,1.92945491569685,0.000240217134099818,0.00765261820906646,0.00607504276544239,220,"tags=79%, list=25%, signal=62%","284119/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5578749","Transcriptional regulation by small RNAs",33,0.586234398173508,1.92657846941302,0.000260849031986272,0.00776302813403209,0.00616269185462612,220,"tags=79%, list=25%, signal=62%","5901/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-1912422","Pre-NOTCH Expression and Processing",33,0.585387495841206,1.9237952417413,0.000272638696019611,0.00776302813403209,0.00616269185462612,220,"tags=79%, list=25%, signal=62%","5870/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-3214815","HDACs deacetylate histones",29,0.616696054716093,1.96951128950714,0.000436290686768437,0.0091103239856956,0.00723224474397082,220,"tags=83%, list=25%, signal=64%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-3214858","RMTs methylate histone arginines",31,0.595146726737813,1.93480884085193,0.000371700362482724,0.0091103239856956,0.00723224474397082,220,"tags=81%, list=25%, signal=63%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
